id,text,label,confidence,source,suggested_label,corrected_label
225d4d1d-82f3-405e-9ebc-92e581c160f4,"Ronnie Simpson: Back from the Brink to Race Again. After a harrowing dismasting off Cape Horn, US Marine veteran Ronnie Simpson prepares for the 2027 Global Solo Challenge. The post Ronnie Simpson: Back from the Brink to Race Again appeared first on Cruising World .",other_or_offtopic,0.288939,rss_www.cruisingworld.com,other_or_offtopic,
de1f6c28-3b60-477f-9610-0c786cfa8d5d,"Upgrade Your Cabin: The Queen Berth Refit. See how the crew of Avocet transformed a cramped, awkward quarter berth into a cozy, custom-built queen guest cabin. The post Upgrade Your Cabin: The Queen Berth Refit appeared first on Cruising World .",licensing,0.244452,rss_www.cruisingworld.com,licensing,
02f2a6d2-ce91-4053-9e25-8c88ef8180b7,"The Gambiers: French Polynesia’s Best-Kept Secret. Escape the milk run and discover the Gambier Islands, where black pearl farms, wild coffee, and remote anchorages await. The post The Gambiers: French Polynesia’s Best-Kept Secret appeared first on Cruising World .",other_or_offtopic,0.287881,rss_www.cruisingworld.com,other_or_offtopic,
94a87059-9453-426d-8d90-be545054fc27,"Aquila Expands Sailing Dealer Network. Following the launch of the 50 Sail, Aquila adds specialty partners in the U.S., Europe, and Asia to meet rising demand. The post Aquila Expands Sailing Dealer Network appeared first on Cruising World .",other_or_offtopic,0.408738,rss_www.cruisingworld.com,other_or_offtopic,
27fa8bae-ac60-4c4b-aa14-edef7dd90968,"From the Editor: Team Spirit. In tomorrow’s e-newsletter, we conclude the story of my transatlantic crossing with the Women Wave Project. For part one, click here. In retrospect, the whole crossing was a wild proposition. If you recall from last month, we had charter of the 1985-1986 Whitbread Round the World race winner L’Esprit d’équipe (or Team Spirit) for the trip. …",licensing,0.310578,rss_www.sailmagazine.com,licensing,
ec166fcb-f829-48ee-b7a1-1515510de3be,"Racing Collisions Raise Questions. You’ve probably seen the clips online. During the first day of racing in SailGP’s New Zealand series, the worst crash in the league’s six seasons left two sailors hospitalized. “The New Zealand F50 lost control approaching mark one at speed before sliding sharply into the path of the French F50 catamaran,” the league said in …",other_or_offtopic,0.557775,rss_www.sailmagazine.com,other_or_offtopic,
cb18a103-8e98-4bad-b946-b8ed882e1bae,"Cruising Tips. Log the Glass These days with weather forecasts available wherever there is WiFi, it doesn’t do to forget the old ways. Last season I was on passage from North Germany to Denmark. The forecast via the excellent “Passage Weather” site was for 18 knots, maybe up to 22. The local VHF was suggesting similar but …",weather,0.696374,rss_www.sailmagazine.com,weather,
8845f012-2f7b-4237-8c5d-9bca9db44160,"The 2026 Northeast Ocean Racing Symposium. This weekend saw the fourth annual Northeast Ocean Racing Symposium (NORS), held at Bentley University in Waltham, Massachusetts. The day of technical lectures and networking has quickly become a preeminent event for serious sailors and the unofficial kick off of the spring pre-season in New England. First up was Joe Cooper, a coach and consultant …",other_or_offtopic,0.400571,rss_www.sailmagazine.com,other_or_offtopic,
edd61973-9f01-41b9-beb4-75e4e9d07f61,"The Four Seasons of Boat Maintenance. Contributing Editor Christopher Birch’s much anticipated book The Four Seasons of Boat Maintenance is out now. Billed as “the maintenance manual that should have come with your boat, but didn’t,” the book is filled with practical knowledge and all the checklists you could need for spring commissioning, summer boat care, fall decommissioning, and winter boat …",other_or_offtopic,0.312027,rss_www.sailmagazine.com,other_or_offtopic,
37134e0b-72c7-4640-a740-6d2048d92a86,"Catching up with SailGP’s Taylor Canfield. On March 1, the U.S. SailGP Team shook up the Grand Prix series and won the Sydney Sail Grand Prix, marking their first victory since October 2023. Led by team driver and co-founder Taylor Canfield, the American crew dominated the final day of racing in tricky, light-wind conditions, beating Emirates GBR and Spain in the …",other_or_offtopic,0.25961,rss_www.sailmagazine.com,other_or_offtopic,
e2248a79-ec2c-477b-bf75-2423c8b7f378,10 Things First-Time Charterers Wish They Knew. Lessons learned by others are a great guide when putting together a vacation to remember,navigation,0.384345,rss_www.sailmagazine.com,navigation,
7a2dceff-f518-4009-b72a-7e2425069457,"Tim Jackett Joins Niche Watercraft. After being the Chief Designer at Tartan Yachts for 48 years, Tim Jackett has found a new home with Niche Watercraft. The company has announced it is “relaunching two premiere North American heritage brands: Blue Jacket Yachts and Bruckmann Yachts,” and has brought Jackett on to be the Chief Designer and Director of Design and …",licensing,0.279999,rss_www.sailmagazine.com,licensing,
d7489454-bea1-4136-9763-9e2ac804333c,Balance 580: Top 10 Best Boats 2026 Winner. A trans-oceanic performance catamaran loads up on practical features and comforts of home,equipment,0.326937,rss_www.sailmagazine.com,equipment,
cbbc0d27-c8cd-44f2-acfa-ccc3fc626ad2,"Uncharted Water. A classic racing yacht, three weeks at sea, and eight crewmates you’ve never met. What could go wrong?",other_or_offtopic,0.651569,rss_www.sailmagazine.com,other_or_offtopic,
79df47aa-a86b-468c-abfe-218b2463c6cf,"Center Sound Series 2026: A Springtime Sailing Variety Pack. With due respect to the region’s Opening Day celebrations, Corinthian Yacht Club of Seattle’s Center Sound Series is Puget Sound’s […]",weather,0.241348,rss_www.48north.com,weather,
d4ea4fbf-f54d-4bd4-b24c-38a6a73b58ad,TBT: Tech Talk with SeaBits: Spring Tech Checkup. This article was originally published in the March 2022 issue of 48° North A great thing to do at least […],other_or_offtopic,0.57382,rss_www.48north.com,other_or_offtopic,
b9b00740-855c-4fa4-af23-e65b34274f74,Salish Sea Pilot Launches 830-page Digital 2026 Superguide. Our friends at Salish Sea Pilot recently announced the launch of a long-awaited milestone for their popular series of cruising […],other_or_offtopic,0.315393,rss_www.48north.com,other_or_offtopic,
1807350c-37f6-4121-a24f-7b71cc8d4109,"Video: Aboard Duracell, Boat Wiring is Beautiful. 48° North contributors Matt Steverson and Janneke Petersen have been busy with their racer-to-cruiser refit of the Open 60 Duracell, […]",equipment,0.562394,rss_www.48north.com,equipment,
2fbe8d27-e3f1-4b6c-a594-06dc60aaca86,"Go, Stop… Go!. The San Juan and Gulf islands. Alaska. Mexico. Colombia. Curaçao. The British Virgin Islands. Sint Maarten. There’s a single-line that […]",other_or_offtopic,0.494011,rss_www.48north.com,other_or_offtopic,
38cce485-2061-4da8-914a-94ff93a1f3cb,"Light Air, Long Course — Islands Race 2026. The second running of the new course for the Islands Race closed out the Southern Sound Series for 2025-2026 in […]",other_or_offtopic,0.267782,rss_www.48north.com,other_or_offtopic,
17dab659-75fb-4e21-917c-e1c1489aa1a4,Sea Safety and Survival and Fishermen First Aid Classes Open. Washington Sea Grant is holding a combined Sea Safety and Survival (Drill Instructor) and Fishermen First Aid and Safety Training […],safety,0.649686,rss_www.48north.com,safety,
3b284ca5-8287-4986-8211-c0a68e83012c,"Salish Sea vs The Mediterranean. We recently spent six months cruising from Spain to France, Italy, Greece, and Turkey, and back to Greece. On this […]",other_or_offtopic,0.406101,rss_www.48north.com,other_or_offtopic,
cc4aef01-3c61-476e-964a-7271714544eb,"Buy or Sell, the Marine Thrift Swap Meet is Coming!. The Marine Thrift Swap Meet is coming to Port Townsend on Saturday, April 4 from 8 a.m. to 2 p.m. […]",navigation,0.223497,rss_www.48north.com,navigation,
02990748-0e14-439e-8d90-0fb957d7217a,i can go from feeling so hopeless to so damned hopeful just from being around someone who cares and is awake,navigation,0.299275,huggingface_dair-ai_emotion,navigation,
b597f858-b6ba-43f5-8635-3979594141ec,i am ever feeling nostalgic about the fireplace i will know that it is still on the property,other_or_offtopic,0.330777,huggingface_dair-ai_emotion,other_or_offtopic,
d12dd03f-40e7-4ed9-993c-ddaf14d3212c,ive been feeling a little burdened lately wasnt sure why that was,other_or_offtopic,0.664279,huggingface_dair-ai_emotion,other_or_offtopic,
a44c5ac7-3419-41a2-a592-b08583ad64dc,ive been taking or milligrams or times recommended amount and ive fallen asleep a lot faster but i also feel like so funny,other_or_offtopic,0.394822,huggingface_dair-ai_emotion,other_or_offtopic,
380330e3-fec3-4adf-9853-f5e19a19e8e6,i feel as confused about life as a teenager or as jaded as a year old man,other_or_offtopic,0.640681,huggingface_dair-ai_emotion,other_or_offtopic,
3519e8f8-b113-48a3-b98e-af72d650c740,i have been with petronas for years i feel that petronas has performed well and made a huge profit,other_or_offtopic,0.348627,huggingface_dair-ai_emotion,other_or_offtopic,
0ce832e7-b669-4083-99cc-3356009c55ac,i feel like i have to make the suffering i m seeing mean something,other_or_offtopic,0.441726,huggingface_dair-ai_emotion,other_or_offtopic,
53d02f78-d518-412f-9012-2d3ed18b97d0,i do feel that running is a divine experience and that i can expect to have some type of spiritual encounter,other_or_offtopic,0.617142,huggingface_dair-ai_emotion,other_or_offtopic,
4e2ea3ce-2535-4542-af55-965cf0f7c3ec,i think it s the easiest time of year to feel dissatisfied,other_or_offtopic,0.446104,huggingface_dair-ai_emotion,other_or_offtopic,
c1b6494b-137c-454e-8a86-4720e9e17538,i have immense sympathy with the general point but as a possible proto writer trying to find time to write in the corners of life and with no sign of an agent let alone a publishing contract this feels a little precious,other_or_offtopic,0.578386,huggingface_dair-ai_emotion,other_or_offtopic,
faa4f90a-09f5-4570-a9a6-3538253456ea,i started feeling sentimental about dolls i had as a child and so began a collection of vintage barbie dolls from the sixties,other_or_offtopic,0.366944,huggingface_dair-ai_emotion,other_or_offtopic,
8674167c-643b-4006-a178-32d52e87e9f5,i now feel compromised and skeptical of the value of every unit of work i put in,other_or_offtopic,0.402865,huggingface_dair-ai_emotion,other_or_offtopic,
41fcfef8-1d44-457a-bd21-c8d6682030f9,i feel irritated and rejected without anyone doing anything or saying anything,other_or_offtopic,0.570041,huggingface_dair-ai_emotion,other_or_offtopic,
29cac854-9c72-4d81-92c6-659940405ae9,i am feeling completely overwhelmed i have two strategies that help me to feel grounded pour my heart out in my journal in the form of a letter to god and then end with a list of five things i am most grateful for,other_or_offtopic,0.323325,huggingface_dair-ai_emotion,other_or_offtopic,
6f298bd5-47bf-4444-976b-61aefe6738c7,i was able to help chai lifeline with your support and encouragement is a great feeling and i am so glad you were able to help me,safety,0.354904,huggingface_dair-ai_emotion,safety,
a71947af-eafc-4855-91e0-abe8e964d31c,i already feel like i fucked up though because i dont usually eat at all in the morning,other_or_offtopic,0.508785,huggingface_dair-ai_emotion,other_or_offtopic,
0d607a5c-9f2c-46f3-9a7c-cad2c8e6c2a3,i still love my so and wish the best for him i can no longer tolerate the effect that bm has on our lives and the fact that is has turned my so into a bitter angry person who is not always particularly kind to the people around him when he is feeling stressed,other_or_offtopic,0.425282,huggingface_dair-ai_emotion,other_or_offtopic,
d6c08d2c-ace7-43cc-b628-65608a9f0900,i feel so inhibited in someone elses kitchen like im painting on someone elses picture,other_or_offtopic,0.634542,huggingface_dair-ai_emotion,other_or_offtopic,
2213e687-06ec-4113-9397-a1d97a3a002b,i get giddy over feeling elegant in a perfectly fitted pencil skirt,other_or_offtopic,0.413245,huggingface_dair-ai_emotion,other_or_offtopic,
c9d4f8a9-c9f5-4fb2-abc3-7385e1595b3a,i remember feeling acutely distressed for a few days,other_or_offtopic,0.480929,huggingface_dair-ai_emotion,other_or_offtopic,
1e15fd93-7695-4dc4-bb5b-3b95e90d6b44,i have seen heard and read over the past couple of days i am left feeling impressed by more than a few companies,other_or_offtopic,0.355014,huggingface_dair-ai_emotion,other_or_offtopic,
5e647158-c38b-4ae6-993f-f71c1e645b84,i climbed the hill feeling frustrated that id pretty much paced entirely wrong for this course and that a factor that has never ever hampered me had made such a dent in the day,other_or_offtopic,0.534028,huggingface_dair-ai_emotion,other_or_offtopic,
95af9dcb-614a-49d0-b24c-76f6b9202c40,i can t imagine a real life scenario where i would be emotionally connected enough with someone to feel totally accepted and safe where it it morally acceptable for me to have close and prolonged physical contact and where sex won t be expected subsequently,safety,0.479023,huggingface_dair-ai_emotion,safety,
0b20c6ca-407b-4a1c-93b2-0b6f0d1544c3,i do however want you to know that if something someone is causing you to feel less then your splendid self step away from them,safety,0.343238,huggingface_dair-ai_emotion,safety,
54e01d0b-7c7f-4a01-b06c-f79de2c7038d,i plan to share my everyday life stories traveling adventures inspirations and handmade creations with you and hope you will also feel inspired,other_or_offtopic,0.374053,huggingface_dair-ai_emotion,other_or_offtopic,
a9013fc0-1078-4b7a-8db5-b4816c0a92e9,i already have my christmas trees up i got two and am feeling festive which i m sure is spurring me to get started on this book,other_or_offtopic,0.399221,huggingface_dair-ai_emotion,other_or_offtopic,
23c2db27-765a-4f56-a302-06cb5294b154,ive worn it once on its own with a little concealer and for the days im feeling brave but dont want to be pale then its perfect,safety,0.338111,huggingface_dair-ai_emotion,safety,
9c4286ad-0a47-44a0-8c4f-73d43bb210ac,i feel very strongly passionate about when some jerk off decides to poke and make fun of us,other_or_offtopic,0.547933,huggingface_dair-ai_emotion,other_or_offtopic,
e78a8d31-5f0f-4e0e-8fa5-68c61070d699,i was feeling so discouraged we are already robbing peter to pay paul to get our cow this year but we cant afford to not get the cow this way,navigation,0.238537,huggingface_dair-ai_emotion,navigation,
4cbe64b7-b78c-4792-a059-b1b110f2ced9,i was feeling listless from the need of new things something different,other_or_offtopic,0.678893,huggingface_dair-ai_emotion,other_or_offtopic,
fe304077-675d-4d37-835f-577be221e656,i lost my special mind but don t worry i m still sane i just wanted you to feel what i felt while reading this book i don t know how many times it was said that sam was special but i can guarantee you it was many more times than what i used in that paragraph did i tell you she was special,other_or_offtopic,0.690897,huggingface_dair-ai_emotion,other_or_offtopic,
cbc8d312-27a2-4e16-8c2e-95a67a2ad6ed,i can t let go of that sad feeling that i want to be accepted here in this first home of mine,navigation,0.328251,huggingface_dair-ai_emotion,navigation,
aacea225-73aa-466b-a055-b9bd9a31d88e,i need to feel the dough to make sure its just perfect,safety,0.345042,huggingface_dair-ai_emotion,safety,
bfe1286d-faa6-475f-af1d-44c6774d12db,i found myself feeling a little discouraged that morning,other_or_offtopic,0.407396,huggingface_dair-ai_emotion,other_or_offtopic,
ada44337-41cb-4a99-99f5-5eb84dd5f5d1,i bag qaf look who s cryin now jacynthe lookin good feelin gorgeous rupaul the skins scissor sisters valentine the sun fed up kayle who s your daddy gerling awake the unkind u,other_or_offtopic,0.534515,huggingface_dair-ai_emotion,other_or_offtopic,
2d03f6e1-fe18-4aac-be4d-0e2149bf28ea,i hate living under my dads roof because it gives him an excuse to be an asshole to me because hes providing for me to live here i think he feels that he needs to make me feel as unwelcome as possible so ill leave,other_or_offtopic,0.32187,huggingface_dair-ai_emotion,other_or_offtopic,
18e95d70-9013-405f-abf6-14cd4de2c24c,i keep feeling pleasantly surprised at his supportiveness and also his ease in new situations,safety,0.324024,huggingface_dair-ai_emotion,safety,
2f6c1050-15da-466b-956b-0bde1bb253ba,i have this feeling that if i have anymore vigorous sexual activity in the coming yes i misspelt that as cumming days parts of me will begin to fall off,other_or_offtopic,0.597222,huggingface_dair-ai_emotion,other_or_offtopic,
3811bdd1-93e9-41f5-88bb-cc4aeb540fa0,i feel my mom s graceful warm loving smile as i rob the time to nurture myself and heal,safety,0.349101,huggingface_dair-ai_emotion,safety,
8ea71fb4-87a8-4de2-bb76-173d061b0d54,i feel in they talk the brother in law is extremely popular the one that had no me to think is so stiff,other_or_offtopic,0.439717,huggingface_dair-ai_emotion,other_or_offtopic,
bfba274b-d823-45f2-937f-f041c55b891d,i ate i could feel a gentle tingle throughout almost as if i was feeling the healing taking place at a cellular level,safety,0.260496,huggingface_dair-ai_emotion,safety,
be8bc795-393b-42a2-981d-ae8bbd4836a7,i feel like we are pressured into being young beautiful thin and depending on the trend having the girls rejuvenated or butt implants,equipment,0.442794,huggingface_dair-ai_emotion,equipment,
37c734a8-f9c1-4b44-8f15-463b9dfbf11c,i began having them several times a week feeling tortured by the hallucinations moving people and figures sounds and vibrations,licensing,0.355614,huggingface_dair-ai_emotion,licensing,
923f9f9d-35cc-4d6c-9043-c328e03a611e,i am now nearly finished the week detox and i feel amazing,safety,0.269503,huggingface_dair-ai_emotion,safety,
579a4228-2a9a-4052-ab55-990c013a463f,i feel selfish as i read back to my former posts how i have never asked for prayers for others how i never considered that there may be others out there that deserve their prayers answered before my own,other_or_offtopic,0.624574,huggingface_dair-ai_emotion,other_or_offtopic,
dc039ace-d937-4a35-9a13-562a4a8ce1af,i know the pain parents feel when an enraged child becomes violent,other_or_offtopic,0.374397,huggingface_dair-ai_emotion,other_or_offtopic,
f00ade83-912f-4535-b56e-4341769c9ddc,i have been on a roller coaster of emotions over these supposed feelings that something unpleasant was coming,other_or_offtopic,0.49399,huggingface_dair-ai_emotion,other_or_offtopic,
e63d92c9-104c-4dd4-a48f-a529a251c763,i suppose my own truth needs to be shared i havent been feeling very faithful lately ive dwelled more in doubt and uncertainty than i have in faith,other_or_offtopic,0.331599,huggingface_dair-ai_emotion,other_or_offtopic,
afb24b52-261c-41c8-8fb4-392ec9134725,i was feeling brave when i bought it and clearly when i was doing my makeup,safety,0.438211,huggingface_dair-ai_emotion,safety,
002924ac-eb0a-4bee-a3ed-8f59389adb58,i am feeling miserable but c i am also the proudest mum on earth,other_or_offtopic,0.430841,huggingface_dair-ai_emotion,other_or_offtopic,
c0eba4d1-8c9e-4b12-9a37-59ce981bac76,i figure my family loves us no matter what but around anyone else i feel embarrassed when michelle goes ballistic,other_or_offtopic,0.471757,huggingface_dair-ai_emotion,other_or_offtopic,
becd75d2-882f-46bd-b47c-2c4dfa57a423,i don t necessarily think f bombs and sex are necessary in all stories but i feel reassured when i see them in print journals,other_or_offtopic,0.601895,huggingface_dair-ai_emotion,other_or_offtopic,
536d3c1b-27f9-482d-9273-374740e28391,i can feel my ovaries aching talking to me as i like to put it,other_or_offtopic,0.502955,huggingface_dair-ai_emotion,other_or_offtopic,
b6b1c5ae-7e2f-4e64-8dbe-d210ae821469,im tired of the book and ready to have it out of here and finding out that i was given unsuitable images and then feeling blamed for the result did not sit well,other_or_offtopic,0.63025,huggingface_dair-ai_emotion,other_or_offtopic,
a3a58c7f-d0ef-4139-979d-0b0d8e1b1594,i did successfully manage to stretch a mxm canvas i feel that this is an achievement in itself for me and was a worthwhile usage of my money and time i will use the canvas for future briefs,weather,0.215161,huggingface_dair-ai_emotion,weather,
66efd58a-802f-4fdf-b92d-e79fcb97c987,i think feelings are one of nay the most important things we have,other_or_offtopic,0.502367,huggingface_dair-ai_emotion,other_or_offtopic,
6580dfc9-9263-4b6f-928b-288c5171b19c,i feel completely honored to be an influence to this young talented fully alive beautiful girl woman,other_or_offtopic,0.321036,huggingface_dair-ai_emotion,other_or_offtopic,
10446401-018f-4b4f-83f9-4e9f58338574,i feel like i need to make a list leanne would be appalled at the thought so that i dont miss anything,other_or_offtopic,0.557062,huggingface_dair-ai_emotion,other_or_offtopic,
5d21e3b6-ba42-45d6-9100-c8e0a3578f91,i drove dannika to school i was feeling a little bit rushed and this is what greeted me as i turned the corner,other_or_offtopic,0.393822,huggingface_dair-ai_emotion,other_or_offtopic,
3165e2e7-5f39-4ce8-8af0-80ea3789af2d,i remember feeling so hellip furious with the shooter,other_or_offtopic,0.539415,huggingface_dair-ai_emotion,other_or_offtopic,
c42618c0-06e0-4ab6-9a5a-360f4712ec33,i feel very happy and excited since i learned so many things,other_or_offtopic,0.402555,huggingface_dair-ai_emotion,other_or_offtopic,
1d6ec985-39c0-4260-a447-7d14a232844a,i only have a couple of things left to make and at the start of december i am done and feeling smug,other_or_offtopic,0.363004,huggingface_dair-ai_emotion,other_or_offtopic,
6a239dbc-1ee2-4eb5-9a5d-22b0d74160ef,i think about how u could make me feel and realize that everything will be ok,safety,0.29417,huggingface_dair-ai_emotion,safety,
7338c2f8-5bfa-469d-a78e-3eb9b9945492,i feel so worthless during those times i was struggling finding work,other_or_offtopic,0.444836,huggingface_dair-ai_emotion,other_or_offtopic,
172c27e9-face-494e-96ce-b2e39018e8b3,i was ready to meet mom in the airport and feel her ever supportive arms around me,safety,0.372636,huggingface_dair-ai_emotion,safety,
eceb74fc-d7ef-4cb1-9690-9a36493d7d1c,im feeling bitter today my mood has been strange the entire day so i guess its that,other_or_offtopic,0.467757,huggingface_dair-ai_emotion,other_or_offtopic,
8721bc54-943a-47f4-b6f5-a1843e3173cd,when my mums brother passed away after having been involved in a car accident he was bringing me a present as i had passed my form five exams with flying colours,safety,0.412223,huggingface_dair-ai_emotion,safety,
7b20da23-f2e0-4bca-af58-10701fe07449,i am letting go of the animosity that is towards anyone that i feel has wronged me,other_or_offtopic,0.377809,huggingface_dair-ai_emotion,other_or_offtopic,
1b1a2daa-73ed-4591-8aa6-3d6bee0bae8e,i talk to dogs as i feel they cannot understand words but they can read emotions and know how to be supportive i decided i should go home,safety,0.344458,huggingface_dair-ai_emotion,safety,
b5aeefb6-6488-4f3e-84d5-f63e75869994,i feel like throwing away the shitty piece of shit paper,other_or_offtopic,0.586067,huggingface_dair-ai_emotion,other_or_offtopic,
c11b49e1-f113-4134-94cb-9d951b512d45,im starting to feel wryly amused at the banal comedy of errors my life is turning into,other_or_offtopic,0.627078,huggingface_dair-ai_emotion,other_or_offtopic,
163883ec-2f8d-49c2-ace9-362fe9b7f405,i find every body beautiful and only want people to feel vital in their bodies,other_or_offtopic,0.375496,huggingface_dair-ai_emotion,other_or_offtopic,
6ab644dc-2080-4089-b3e4-7a25ddc3801a,i hear are owners who feel victimized by their associations the associations attorneys or the property manager,navigation,0.338734,huggingface_dair-ai_emotion,navigation,
356bf49b-3719-45bc-a4ef-9c4bfb0e27c7,i say goodbye to the fam theyre all sad a crying and i feel like a heartless bitch because hey im pretty excited to be flying for the first time and you know also to spend a year in another country,other_or_offtopic,0.582212,huggingface_dair-ai_emotion,other_or_offtopic,
985621da-38ff-4c42-9901-3981d906d9c1,i wont let me child cry it out because i feel that loving her and lily when she was little was going to be opportunities that only lasted for those short few months,safety,0.52602,huggingface_dair-ai_emotion,safety,
c08a3c93-ea5d-4bb9-b349-de43b405775c,i feel excited about what im doing again i feel like i have a ton of catching up to do,other_or_offtopic,0.494981,huggingface_dair-ai_emotion,other_or_offtopic,
2f64c614-1d16-4f6c-b6a0-dd7c2b9e95a8,i also know how good it feels to look back and see that i honored my word and that helps from the start,safety,0.32489,huggingface_dair-ai_emotion,safety,
7d272a46-8780-4d38-862c-a1de2b7bde03,i mean really really hard works to obtain such a high technical skill in wushu feel kinda ashamed but somehow motivated when i saw kids doing wushu performances whole heartedly despite their tiredness,other_or_offtopic,0.581521,huggingface_dair-ai_emotion,other_or_offtopic,
575d9c86-d547-40eb-a0f9-0839bdfaced0,i feel like things are getting a little overwhelming a few spritz of this toner really helps calm and soothe me,safety,0.372489,huggingface_dair-ai_emotion,safety,
29b8d380-ff37-4101-9daa-bc3a33fdea47,i hope that you realize how such little effort is required to make a person feel better about themselves or their situation whether its me a family member a college or high school friend a neighbor down the street or even a complete stranger,other_or_offtopic,0.267831,huggingface_dair-ai_emotion,other_or_offtopic,
9a632d4e-b223-4dc7-8fa6-8338084030bc,i am feeling so festive today that i m even going to put the tree up as soon as i ve finished doing this and catching up with the week s goings ons on coronation street,other_or_offtopic,0.48428,huggingface_dair-ai_emotion,other_or_offtopic,
44d5fa9f-516c-4809-8c8f-514e62edb2b1,i did alright in class but a combination of feeling unsuccessful being man handled the stress of late and my horrible week resulted in my almost crying after i finished grappling,other_or_offtopic,0.412536,huggingface_dair-ai_emotion,other_or_offtopic,
3e180e02-e057-4ef4-b458-c20322754909,i feel like some of you have pains and you cannot imagine becoming passionate about the group or the idea that is causing pain,other_or_offtopic,0.562403,huggingface_dair-ai_emotion,other_or_offtopic,
f7663ddf-895c-4ea1-b487-cce1eda51db1,i feel ugly i m more inclined to wear ratty jeans and a sweatshirt than a beautiful dress though i might still wear a pair of heels around my house to boost my self esteem ever so slightly but i definitely won t bother to buy a new pair,other_or_offtopic,0.298404,huggingface_dair-ai_emotion,other_or_offtopic,
96bcbc02-3cfb-438a-881a-19fb2c69e46e,im not feeling homesick yet so im feeling alright about this,other_or_offtopic,0.494992,huggingface_dair-ai_emotion,other_or_offtopic,
4dfc44bb-e55b-42aa-9904-4cafec0882ff,i workout every morning before and feel fabulous for it,equipment,0.274611,huggingface_dair-ai_emotion,equipment,
b9cb263a-6df0-4e63-a376-e5cbe2d8fce6,i feel all of this just from her eyes not from her touch or from her words but from her eyes i know that i can assuredly return this love and know that it shall not be in vain,safety,0.379566,huggingface_dair-ai_emotion,safety,
2b7d4826-b20b-4f92-a633-4d8b2dc6c652,i was feeling fabulous until friday morning when i started to get these awful cramps at work,other_or_offtopic,0.334328,huggingface_dair-ai_emotion,other_or_offtopic,
667284d6-b8ca-4404-a435-03b8551bb43a,i feel honoured to have been able to call them friends to share their brotherhood,safety,0.27729,huggingface_dair-ai_emotion,safety,
3638740d-1a7e-402c-90e9-7ab42245273c,i had begun to feel apprehensive when thick black rain clouds stormed into the sky above town,weather,0.565008,huggingface_dair-ai_emotion,weather,
7aaae387-fe45-43f9-aa38-968823bb35d6,i had stated to her the reason i feel so fearful is because i feel unsafe,safety,0.455507,huggingface_dair-ai_emotion,safety,
2f2f2315-1f7d-491b-b9ee-691804ecf7bd,i didn t feel like getting shaken down by the tsa quite yet so i pulled off to the side at creative croissants for a lunch,safety,0.507042,huggingface_dair-ai_emotion,safety,
78b7ed81-74c3-4076-9187-88d33235f148,i get into groups i feel really awkward and overcompensate by being too talkative or by getting really quiet,other_or_offtopic,0.318744,huggingface_dair-ai_emotion,other_or_offtopic,
5824c1df-6367-42dc-bd95-bb1cc74cc995,i am very excited to finally meet that companion that companion who will be with me at all times especially when i am lonely very lonely that companion who will never disappoint me that companion who will put his arms around me and make me feel loved,safety,0.320911,huggingface_dair-ai_emotion,safety,
f10d1636-fd64-4164-a4d2-53d00d6fc576,i feel pretty eager to get it done as i have a fun plan for quilting it,other_or_offtopic,0.449754,huggingface_dair-ai_emotion,other_or_offtopic,
93b3ddaf-da91-4cec-876a-cc25377d6ff3,i think if a poem doesn t put pressure on me i don t feel uncomfortable in the sense of feeling more than i can feel understanding more than i can understand loving more than i am able to be in love,other_or_offtopic,0.415589,huggingface_dair-ai_emotion,other_or_offtopic,
ba69ea92-3ba3-4b5f-b356-ac4fff3b082a,i too feel as if i am a stranger in a strange land and i am raising my son in a place that is not his father s ancestral home,other_or_offtopic,0.485947,huggingface_dair-ai_emotion,other_or_offtopic,
f8e78c14-5061-4ff9-9828-e8a1e2609f7c,i left to the shower questioning what i feel she was gorgeous such a fantastic body so confident in her movement effortlessly graceful,other_or_offtopic,0.415531,huggingface_dair-ai_emotion,other_or_offtopic,
1b17f339-d72f-4e50-a309-0c0d8f97e8de,i feel energetic and bouncy i m more than happy to go to the gym run around outside with my kids or take the pram for a long walk often i do all three in one day,equipment,0.266713,huggingface_dair-ai_emotion,equipment,
f6cd273d-337c-454d-922d-5ff396d4bb46,i didn t burst into tears or some other devastating release of feelings or thoughts because i seemed to know that rich also had to go through his own space without me just dumping on him,safety,0.658739,huggingface_dair-ai_emotion,safety,
3ef9cf71-9174-4359-9a18-dda6acc35cda,i wanted to get a pumpkin spice latte this morning but it was hot and the last thing i wanted was a hot coffee maybe i am feeling a little bitter,other_or_offtopic,0.486517,huggingface_dair-ai_emotion,other_or_offtopic,
4a9a5238-17c4-4598-8273-9c6230d5a69b,i suppose he feels badly because he was a bit skeptical of her pain over the last few months shes had a hyperchondria and exaggeration habit in the past though he never openly questioned her about it,other_or_offtopic,0.353642,huggingface_dair-ai_emotion,other_or_offtopic,
155da8c8-3471-4d3a-9a13-91226d81174c,i also feel like i am being selfish in not being grateful for the life i do have and the amazing things in it,other_or_offtopic,0.50144,huggingface_dair-ai_emotion,other_or_offtopic,
241c7904-168a-480a-bc93-2b03fd233a53,i called it god because i d seen god in a book and figured god was the right name for feeling so utterly affirmed and accepted without question,other_or_offtopic,0.381492,huggingface_dair-ai_emotion,other_or_offtopic,
f039837c-fc62-4e41-9091-98583115dd9d,i do not feel miserable at all because my family is not the type that celebrates eid,other_or_offtopic,0.442201,huggingface_dair-ai_emotion,other_or_offtopic,
